x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.3437500E+00,-2.2661746E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3430990E+00,-2.2696294E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.3424479E+00,-2.2730841E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3417969E+00,-2.2746545E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3411458E+00,-2.2762249E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3404948E+00,-2.2781093E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
-2.3398438E+00,-2.2831344E+00,+189.2274E-03,+118.8756E-03,+227.8580E-03
-2.3391927E+00,-2.2831344E+00,+191.1118E-03,+120.7600E-03,+227.8580E-03
-2.3385417E+00,-2.2862751E+00,+192.6822E-03,+120.7600E-03,+226.2877E-03
-2.3378906E+00,-2.2881595E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3372396E+00,-2.2897299E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.3365885E+00,-2.2913002E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.3359375E+00,-2.2963254E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.3352865E+00,-2.2982098E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.3346354E+00,-2.2982098E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.3339844E+00,-2.3032349E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3333333E+00,-2.3063756E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3326823E+00,-2.3098304E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3320313E+00,-2.3114007E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3313802E+00,-2.3132852E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3307292E+00,-2.3164259E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3300781E+00,-2.3183103E+00,+191.1118E-03,+118.8756E-03,+224.4033E-03
-2.3294271E+00,-2.3214510E+00,+192.6822E-03,+117.3053E-03,+226.2877E-03
