x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.648854E-03,+1.797534480E+00,+153.715483E-03,+101.768190E-03,+99.419040E-03
-2.646250E-03,+1.797126167E+00,+153.815980E-03,+101.874977E-03,+99.419040E-03
-2.643646E-03,+1.797000546E+00,+153.815980E-03,+100.449080E-03,+99.419040E-03
-2.641042E-03,+1.798187745E+00,+154.343624E-03,+102.019468E-03,+99.419040E-03
-2.638437E-03,+1.799337240E+00,+153.520743E-03,+101.711651E-03,+99.419040E-03
-2.635833E-03,+1.800700308E+00,+154.795896E-03,+101.454119E-03,+98.891396E-03
-2.633229E-03,+1.800926425E+00,+153.621240E-03,+101.297084E-03,+99.318543E-03
-2.630625E-03,+1.802245536E+00,+154.004430E-03,+101.140049E-03,+99.155218E-03
-2.628021E-03,+1.802628688E+00,+153.338584E-03,+102.565946E-03,+99.368792E-03
-2.625417E-03,+1.802653812E+00,+154.770772E-03,+101.655112E-03,+99.419040E-03
-2.622812E-03,+1.804368656E+00,+153.489329E-03,+101.428995E-03,+99.023307E-03
-2.620208E-03,+1.804827181E+00,+154.243128E-03,+101.428995E-03,+99.079846E-03
-2.617604E-03,+1.805643771E+00,+154.444121E-03,+101.692817E-03,+98.445414E-03
-2.615000E-03,+1.805926427E+00,+154.971765E-03,+101.479243E-03,+98.451705E-03
-2.612396E-03,+1.807270662E+00,+154.544617E-03,+102.484284E-03,+99.136384E-03
-2.609792E-03,+1.807389992E+00,+154.444121E-03,+101.893810E-03,+99.393916E-03
-2.607187E-03,+1.807628690E+00,+154.971765E-03,+101.479243E-03,+99.419040E-03
-2.604583E-03,+1.808602316E+00,+153.489328E-03,+101.692818E-03,+98.891396E-03
-2.601979E-03,+1.809833473E+00,+153.187839E-03,+101.874977E-03,+99.054722E-03
-2.599375E-03,+1.810166377E+00,+154.243128E-03,+101.504367E-03,+99.104970E-03
-2.596771E-03,+1.811114879E+00,+153.520743E-03,+101.428995E-03,+98.841147E-03
-2.594167E-03,+1.810763102E+00,+153.212963E-03,+101.692818E-03,+99.318544E-03
-2.591562E-03,+1.811322162E+00,+154.770773E-03,+101.743066E-03,+98.231840E-03
-2.588958E-03,+1.813030716E+00,+155.204172E-03,+101.874977E-03,+97.346168E-03
-2.586354E-03,+1.813332204E+00,+154.042096E-03,+101.768190E-03,+98.012014E-03
-2.583750E-03,+1.813727938E+00,+155.003180E-03,+101.743066E-03,+98.162759E-03
-2.581146E-03,+1.814990510E+00,+154.437830E-03,+102.798355E-03,+98.162759E-03
-2.578542E-03,+1.815216626E+00,+155.078552E-03,+101.680235E-03,+98.954226E-03
-2.575937E-03,+1.814557070E+00,+154.042096E-03,+101.428995E-03,+98.049680E-03
-2.573333E-03,+1.816014385E+00,+153.288335E-03,+101.692818E-03,+98.112511E-03
-2.570729E-03,+1.816447784E+00,+153.187839E-03,+101.743066E-03,+97.898936E-03
-2.568125E-03,+1.817660108E+00,+153.187839E-03,+101.215421E-03,+97.321044E-03
-2.565521E-03,+1.817622402E+00,+153.187839E-03,+100.851103E-03,+97.220548E-03
-2.562917E-03,+1.818759355E+00,+153.583573E-03,+101.592322E-03,+97.748192E-03
-2.560312E-03,+1.820304583E+00,+153.263211E-03,+100.951598E-03,+97.848688E-03
-2.557708E-03,+1.820555822E+00,+153.187839E-03,+101.328499E-03,+97.848688E-03
-2.555104E-03,+1.820819645E+00,+153.187839E-03,+100.901350E-03,+97.848688E-03
-2.552500E-03,+1.821265626E+00,+153.319750E-03,+101.064677E-03,+97.980600E-03
-2.549896E-03,+1.821736732E+00,+153.212963E-03,+101.114925E-03,+97.741901E-03
-2.547292E-03,+1.823526950E+00,+153.319750E-03,+101.510659E-03,+97.823564E-03
-2.544687E-03,+1.823457827E+00,+153.740608E-03,+101.190297E-03,+99.431623E-03
-2.542083E-03,+1.824173923E+00,+153.024512E-03,+101.774481E-03,+98.809732E-03
-2.539479E-03,+1.824456578E+00,+154.720526E-03,+102.823480E-03,+98.238130E-03
-2.536875E-03,+1.826064637E+00,+154.940350E-03,+101.152589E-03,+99.218049E-03
-2.534271E-03,+1.826366124E+00,+153.991847E-03,+101.328500E-03,+99.287129E-03
-2.531667E-03,+1.826498035E+00,+154.871270E-03,+101.692818E-03,+98.998182E-03
-2.529062E-03,+1.826523159E+00,+154.016971E-03,+101.215421E-03,+99.211757E-03
-2.526458E-03,+1.827710360E+00,+153.288335E-03,+100.851102E-03,+99.393916E-03
-2.523854E-03,+1.828859854E+00,+152.924017E-03,+101.328500E-03,+97.968016E-03
-2.521250E-03,+1.830354835E+00,+154.192882E-03,+101.692818E-03,+98.878855E-03
-2.518646E-03,+1.830210339E+00,+153.388830E-03,+100.687775E-03,+98.313502E-03
-2.516042E-03,+1.831322170E+00,+153.187839E-03,+101.014430E-03,+97.767025E-03
-2.513437E-03,+1.831548284E+00,+153.187839E-03,+101.774482E-03,+98.351210E-03
-2.510833E-03,+1.832867398E+00,+153.187839E-03,+101.240544E-03,+99.004474E-03
-2.508229E-03,+1.832590991E+00,+152.660194E-03,+101.642570E-03,+98.313502E-03
-2.505625E-03,+1.833809609E+00,+154.274546E-03,+102.270711E-03,+98.822315E-03
-2.503021E-03,+1.834060847E+00,+153.413954E-03,+102.371206E-03,+99.079846E-03
-2.500417E-03,+1.835116138E+00,+153.187839E-03,+101.579738E-03,+98.445413E-03
-2.497812E-03,+1.836504331E+00,+153.319751E-03,+102.748109E-03,+97.924060E-03
-2.495208E-03,+1.836862356E+00,+153.212963E-03,+102.999347E-03,+98.376334E-03
-2.492604E-03,+1.837415126E+00,+153.847396E-03,+102.999347E-03,+99.004474E-03
-2.490000E-03,+1.838702823E+00,+153.049635E-03,+102.999347E-03,+99.104970E-03
-2.487396E-03,+1.839060849E+00,+153.137592E-03,+103.263170E-03,+98.049679E-03
-2.484792E-03,+1.840141264E+00,+153.187839E-03,+101.730481E-03,+98.903979E-03
-2.482187E-03,+1.840474166E+00,+153.319751E-03,+102.484286E-03,+99.104970E-03
-2.479583E-03,+1.840895024E+00,+153.212963E-03,+102.949099E-03,+98.049678E-03
-2.476979E-03,+1.841498040E+00,+153.187839E-03,+102.867436E-03,+97.848688E-03
-2.474375E-03,+1.841598536E+00,+153.055928E-03,+102.974223E-03,+98.903980E-03
-2.471771E-03,+1.842258093E+00,+153.030804E-03,+101.944056E-03,+97.522033E-03
-2.469167E-03,+1.843702826E+00,+153.162715E-03,+102.798357E-03,+98.803485E-03
-2.466562E-03,+1.843954063E+00,+153.187839E-03,+102.867436E-03,+98.049678E-03
-2.463958E-03,+1.845668912E+00,+153.451662E-03,+102.842312E-03,+97.321043E-03
