x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-461.3390E-03,+2.3732465E+00,+245.9942E-03,+4.8595973E+00,+4.6748461E+00
-461.2088E-03,+2.3729846E+00,+254.5683E-03,+4.8602518E+00,+4.6773323E+00
-461.0785E-03,+2.3743982E+00,+249.6588E-03,+4.8574378E+00,+4.6717695E+00
-460.9483E-03,+2.3736650E+00,+253.4553E-03,+4.8607757E+00,+4.6719667E+00
-460.8181E-03,+2.3735867E+00,+253.8472E-03,+4.8582229E+00,+4.6720320E+00
-460.6879E-03,+2.3741625E+00,+254.5671E-03,+4.8644403E+00,+4.6713122E+00
-460.5577E-03,+2.3736389E+00,+252.4729E-03,+4.8671878E+00,+4.6712469E+00
-460.4275E-03,+2.3730108E+00,+250.8372E-03,+4.8594654E+00,+4.6719667E+00
-460.2973E-03,+2.3697912E+00,+247.8271E-03,+4.8573071E+00,+4.6720320E+00
-460.1671E-03,+2.3735349E+00,+254.0445E-03,+4.8564566E+00,+4.6720320E+00
-460.0369E-03,+2.3733248E+00,+253.1927E-03,+4.8535119E+00,+4.6662732E+00
-459.9067E-03,+2.3729846E+00,+253.7819E-03,+4.8568498E+00,+4.6679102E+00
-459.7765E-03,+2.3715188E+00,+246.6487E-03,+4.8578963E+00,+4.6717054E+00
-459.6463E-03,+2.3719640E+00,+246.7153E-03,+4.8608410E+00,+4.6770710E+00
-459.5160E-03,+2.3725922E+00,+246.0608E-03,+4.8625420E+00,+4.6688901E+00
-459.3858E-03,+2.3729324E+00,+246.7153E-03,+4.8576338E+00,+4.6717054E+00
-459.2556E-03,+2.3735344E+00,+248.2204E-03,+4.8672544E+00,+4.6770710E+00
-459.1254E-03,+2.3732987E+00,+246.9113E-03,+4.8588109E+00,+4.6746489E+00
-458.9952E-03,+2.3706811E+00,+255.4189E-03,+4.8543624E+00,+4.6715082E+00
-458.8650E-03,+2.3707339E+00,+254.0432E-03,+4.8540358E+00,+4.6712469E+00
-458.7348E-03,+2.3698962E+00,+253.1274E-03,+4.8561953E+00,+4.6712469E+00
-458.6046E-03,+2.3721213E+00,+247.3033E-03,+4.8556714E+00,+4.6712469E+00
-458.4744E-03,+2.3697389E+00,+246.7807E-03,+4.8505672E+00,+4.6712469E+00
-458.3442E-03,+2.3697917E+00,+252.5395E-03,+4.8515496E+00,+4.6726866E+00
-458.2140E-03,+2.3692419E+00,+247.3033E-03,+4.8516802E+00,+4.6713775E+00
-458.0838E-03,+2.3714932E+00,+247.5005E-03,+4.8581589E+00,+4.6712469E+00
-457.9535E-03,+2.3722781E+00,+252.6048E-03,+4.8580270E+00,+4.6712469E+00
-457.8233E-03,+2.3717545E+00,+253.0621E-03,+4.8637204E+00,+4.6719667E+00
-457.6931E-03,+2.3719902E+00,+247.3033E-03,+4.8570446E+00,+4.6713122E+00
