x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-16.775156E-03,+3.330768124E+00,+4.925486783E+00,+4.892886230E+00,+4.884127536E+00
-16.768646E-03,+3.332441489E+00,+4.925275726E+00,+4.892253058E+00,+4.884854916E+00
-16.762135E-03,+3.334330943E+00,+4.925280757E+00,+4.891212866E+00,+4.884437833E+00
-16.755625E-03,+3.336627416E+00,+4.926114924E+00,+4.891841007E+00,+4.884332304E+00
-16.749115E-03,+3.337730436E+00,+4.925692809E+00,+4.891835975E+00,+4.884123763E+00
-16.742604E-03,+3.339455307E+00,+4.924858642E+00,+4.891001808E+00,+4.884123763E+00
-16.736094E-03,+3.340818376E+00,+4.924858642E+00,+4.891001808E+00,+4.884123763E+00
-16.729583E-03,+3.342333447E+00,+4.925280757E+00,+4.891160101E+00,+4.884176527E+00
-16.723073E-03,+3.343646267E+00,+4.926325981E+00,+4.891736736E+00,+4.884439091E+00
-16.716562E-03,+3.346054559E+00,+4.926532007E+00,+4.892469147E+00,+4.884751903E+00
-16.710052E-03,+3.347881184E+00,+4.926114924E+00,+4.892569644E+00,+4.884329788E+00
-16.703542E-03,+3.348879934E+00,+4.926325981E+00,+4.891944019E+00,+4.883812208E+00
-16.697031E-03,+3.350868627E+00,+4.926743064E+00,+4.891732962E+00,+4.884226775E+00
-16.690521E-03,+3.352436463E+00,+4.926795829E+00,+4.891526936E+00,+4.883809692E+00
-16.684010E-03,+3.353589731E+00,+4.926900100E+00,+4.891944019E+00,+4.883809692E+00
-16.677500E-03,+3.355476669E+00,+4.926583513E+00,+4.891944019E+00,+4.883862457E+00
-16.670990E-03,+3.357514353E+00,+4.925799595E+00,+4.891944019E+00,+4.884336078E+00
-16.664479E-03,+3.358719128E+00,+4.925328490E+00,+4.891944019E+00,+4.884960445E+00
-16.657969E-03,+3.360079680E+00,+4.925279500E+00,+4.891838491E+00,+4.884435317E+00
-16.651458E-03,+3.361758077E+00,+4.925537031E+00,+4.891735478E+00,+4.883704163E+00
-16.644948E-03,+3.364006817E+00,+4.925226735E+00,+4.891944019E+00,+4.883601151E+00
-16.638437E-03,+3.365364853E+00,+4.925485525E+00,+4.891732962E+00,+4.883704163E+00
-16.631927E-03,+3.366573403E+00,+4.925594828E+00,+4.891315879E+00,+4.883548386E+00
-16.625417E-03,+3.368876166E+00,+4.926323465E+00,+4.891526936E+00,+4.883705422E+00
-16.618906E-03,+3.370547014E+00,+4.926062159E+00,+4.891944019E+00,+4.883809692E+00
-16.612396E-03,+3.371755564E+00,+4.926327240E+00,+4.891944019E+00,+4.884020750E+00
-16.605885E-03,+3.374111091E+00,+4.926582255E+00,+4.891785726E+00,+4.884490597E+00
-16.599375E-03,+3.375780681E+00,+4.925379996E+00,+4.891420149E+00,+4.884383810E+00
-16.592865E-03,+3.376780689E+00,+4.925280758E+00,+4.891737994E+00,+4.883808434E+00
-16.586354E-03,+3.378397515E+00,+4.925692808E+00,+4.892150045E+00,+4.883653915E+00
-16.579844E-03,+3.379979190E+00,+4.924858642E+00,+4.891737994E+00,+4.883966727E+00
-16.573333E-03,+3.382898770E+00,+4.924911407E+00,+4.892572160E+00,+4.883966727E+00
-16.566823E-03,+3.383743001E+00,+4.925068442E+00,+4.892677689E+00,+4.883808434E+00
-16.560312E-03,+3.385569626E+00,+4.925225477E+00,+4.892253057E+00,+4.883495622E+00
-16.553802E-03,+3.386621141E+00,+4.925224219E+00,+4.890949044E+00,+4.883495622E+00
-16.547292E-03,+3.388872398E+00,+4.925068442E+00,+4.891003067E+00,+4.883759444E+00
